CSKU,1C code,Item name,in case,coif,arge_group,category,brand,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22
738984,81730089,H&SH SH+GEL Deep Clean 6*360ml,6.00000,1.00000,shower gel,hair care,H&S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06468,0.02534,0.02366,0.02618,0.03486,0.07322,0.03794,0.03584,0.02492,0.00392,0.04088,0.01428,0.01512,0.03038,0.02842,-0.00028,0.00182,,
738985,81730101,H&SH SH+GEL Energy 6*360ml,6.00000,1.00000,shower gel,hair care,H&S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06510,0.02632,0.02044,0.00028,0.01610,0.00028,,,,0.00140,0.00028,,,,,-0.00070,0.00070,,
738986,81730091,H&SH SH+GEL Refreshing 6*360ml,6.00000,1.00000,shower gel,hair care,H&S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06566,0.02702,0.02436,0.02730,0.03402,0.07196,0.03892,0.03738,0.02408,0.00378,0.03570,0.01568,0.01148,0.02982,0.01204,-0.00084,0.00098,,
738987,81730097,H&SH SH+GEL Sens 6*360ml,6.00000,1.00000,shower gel,hair care,H&S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06524,0.02660,0.02520,0.02674,0.03570,0.07070,0.03934,0.03668,0.02548,0.00350,0.03500,0.01512,0.01204,0.03178,0.03234,0.00140,0.00028,,
737858,81279896,Pro Series Shine 6x500ml,6.00000,1.00000,hair care,hair care,Pro Series,0.03501,0.16455,0.05232,0.13284,0.08791,0.18458,0.11553,0.18108,0.06302,0.13537,0.06088,0.21162,0.05757,0.12390,0.12001,0.07099,0.03676,0.16319,0.08714,0.13790,0.05543,0.10678,0.08286,0.10036,0.02956,0.16960,0.05699,0.07333,0.11534,0.11826,0.10834,0.11573,0.13343,0.08714,0.10445,0.22640,0.09900,0.12798,0.08636,0.24507,0.03151,0.12254,0.08188,0.37733,0.06846,0.05446,0.07780,0.18691,0.03287,0.11223,0.12176,0.21706,0.19100,0.07644,0.22834,0.18672,0.19450,0.20617
737859,81279897,Pro Series Repair 6x500ml,6.00000,1.00000,hair care,hair care,Pro Series,0.09317,0.24857,0.10892,0.21998,0.14315,0.28378,0.16221,0.30342,0.07838,0.15930,0.08227,0.24663,0.06788,0.18439,0.16357,0.10698,0.04979,0.19664,0.12429,0.17777,0.08305,0.14179,0.13109,0.13985,0.03812,0.20520,0.08558,0.08286,0.16805,0.12098,0.14082,0.15949,0.17816,0.14996,0.15638,0.37928,0.09939,0.17680,0.17719,0.23846,0.10717,0.17894,0.14665,0.49500,0.13323,0.10464,0.14237,0.25304,0.05991,0.10270,0.13362,0.28689,0.15696,0.14938,0.34271,0.21006,0.30906,0.24877
737861,81279901,Pro Series Volume 6x500ml,6.00000,1.00000,hair care,hair care,Pro Series,0.07838,0.22484,0.08208,0.19469,0.12448,0.24021,0.14471,0.24254,0.03579,0.21239,0.16766,0.32559,0.08539,0.16007,0.18653,0.11048,0.14646,0.29194,0.18302,0.25188,0.13537,0.21084,0.18283,0.23009,0.08013,0.25674,0.12740,0.12506,0.17408,0.16999,0.16708,0.16591,0.22620,0.19975,0.17349,0.35983,0.12740,0.19528,0.21959,0.29564,0.07955,0.19917,0.12565,0.48664,0.14665,0.08325,0.12720,0.23359,0.04512,0.13985,0.17233,0.32268,0.19975,0.19139,0.27016,0.27113,0.26588,0.23651
737860,81279899,Pro Series Color 6x500ml,6.00000,1.00000,hair care,hair care,Pro Series,0.03015,0.17991,0.03443,0.15599,0.10056,0.21473,0.09044,0.23962,0.05874,0.16669,0.07527,0.23379,0.04629,0.13907,0.14626,0.11748,0.05135,0.20675,0.11048,0.17116,0.06419,0.13887,0.12623,0.12137,0.03909,0.17097,0.05465,0.07060,0.15988,0.13634,0.11281,0.14062,0.14899,0.15910,0.07897,0.18944,0.09783,0.13032,0.13382,0.12487,0.10736,0.12740,0.11612,0.19547,0.14276,0.06321,0.07936,0.18264,0.04026,0.13479,0.10153,0.14257,0.25480,0.14821,0.06963,0.22659,0.13557,0.20364
738155,81374466,Pro Series Moist 6x500ml,6.00000,1.00000,hair care,hair care,Pro Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03812,0.06127,0.29875,0.05971,0.02276,0.03443,0.09900,0.01906,0.08013,0.06827,0.11826,0.11806,0.04687,0.16007,0.13304,0.11787,0.13693
738156,81751732,Pro Series Sleek & Silky 6x500ml,6.00000,1.00000,hair care,hair care,Pro Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04279,0.07313,0.31412,0.06321,0.03559,0.04804,0.09842,0.01459,0.07975,0.07741,0.17466,0.14393,0.10911,0.14957,0.19586,0.14568,0.15677
738162,81361932,Pro Series Cond Moist 500ml,6.00000,1.00000,hair care,hair care,Pro Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03131,0.03365,0.14160,0.03307,0.01186,0.01400,0.04007,0.00564,0.02353,0.03015,0.01362,0.05232,0.06127,0.05271,0.04824,0.04532,0.04610
738159,81751739,Pro Series Cond Sleek & Silky 6x500ml,6.00000,1.00000,hair care,hair care,Pro Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03443,0.03948,0.13245,0.03112,0.01400,0.01614,0.07391,0.00506,0.02490,0.03287,0.01731,0.04551,0.04551,0.05660,0.05368,0.04123,0.04396
738161,81279905,Pro Series Cond Volume 500ml,6.00000,1.00000,hair care,hair care,Pro Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02781,0.02392,0.13284,0.03657,0.01556,0.02140,0.08811,0.00603,0.02548,0.03209,0.01945,0.05407,0.04493,0.04707,0.06049,0.04143,0.04785
737862,81279902,Pro Series Cond Shine 6x500ml,6.00000,1.00000,hair care,hair care,Pro Series,0.01848,0.07352,0.02470,0.05485,0.02801,0.08227,0.04629,0.10814,0.00370,0.09414,0.04610,0.09200,0.02159,0.05971,0.04571,0.02742,0.02295,0.06730,0.03404,0.06632,0.03520,0.05796,0.04668,0.05038,0.01809,0.07469,0.01789,0.02392,0.03734,0.03715,0.04785,0.05504,,0.02684,0.05096,0.02548,0.04454,0.01264,0.02373,0.11184,0.01867,0.06477,0.01439,0.13557,0.04026,0.02956,0.02918,0.09044,0.02003,0.03034,0.03112,0.02353,0.06049,0.02995,0.05893,0.07605,0.06399,0.06302
737871,81279903,Pro Series Cond Repair 6x500ml,6.00000,1.00000,hair care,hair care,Pro Series,0.03773,0.10172,0.05232,0.09900,0.05816,0.12623,0.08227,0.14724,0.00817,0.12078,0.07255,0.11923,0.03151,0.08480,0.07916,0.05757,0.04123,0.09647,0.06535,0.09822,0.05718,0.09861,0.08169,0.08227,0.03365,0.11223,0.04415,0.04707,0.09317,0.07080,0.06846,0.08714,0.11651,0.09355,0.08169,0.15696,0.05329,0.11281,0.09492,0.11398,0.05582,0.10250,0.07352,0.21570,0.08364,0.03832,0.05582,0.13693,0.03482,0.05057,0.06438,0.04610,0.08383,0.06691,0.10892,0.11067,0.10698,0.08733
737872,81279904,Pro Series Cond Color 6x500ml,6.00000,1.00000,hair care,hair care,Pro Series,0.02140,0.08364,0.02042,0.08072,0.05193,0.10056,0.06457,0.13187,0.00875,0.11300,0.05757,0.11437,0.02976,0.08169,0.06671,0.05135,0.02820,0.09375,0.05076,0.08344,0.04551,0.08286,0.06496,0.06846,0.01634,0.08247,0.02976,0.02567,0.08733,0.06846,0.05718,0.07313,0.08558,0.07138,0.06341,0.10950,0.04629,0.07722,0.08422,0.17408,0.00914,0.07099,0.02276,0.18905,0.06321,0.02509,0.03093,0.10989,0.01945,0.05076,0.03637,0.03462,0.07624,0.03034,0.08461,0.08013,0.08072,0.07197
737904,81685321,SAFEGUARD BS Classic 5X70gr,16.00000,1.00000,70 g,soap,Safeguard,0.40725,0.27889,0.38841,0.32150,0.34982,0.61808,0.41567,0.45500,0.32060,0.58029,0.33251,0.41440,0.26503,0.28085,0.67579,0.89330,0.48966,0.85527,0.74153,0.80166,1.41196,0.76605,0.30746,0.41989,0.15876,0.48014,0.47199,0.29176,,,,,0.17785,,,0.17785,,0.22443,,0.36332,0.73516,0.41694,0.25132,1.05767,0.17499,0.24550,0.22019,1.36049,0.06182,0.42710,0.40946,0.17058,0.56069,0.34205,0.34304,0.58737,0.34898,0.76255
737906,81685323,SAFEGUARD BS Chamomile 5X70gr,16.00000,1.00000,70 g,soap,Safeguard,0.19002,0.11137,0.15048,0.11550,0.13355,0.22962,0.15631,0.16260,0.21183,0.20648,0.12307,0.14360,0.08220,0.13699,0.16620,0.22670,0.13228,0.26085,0.17610,0.23729,0.57891,0.28249,0.09792,0.13169,0.07040,0.16388,0.27720,0.11041,0.03460,0.00059,0.00099,,,0.08316,,,,,,,0.62860,0.12147,0.10350,0.56291,0.12048,0.07569,0.08069,0.45867,0.03579,0.18721,0.17721,0.16677,0.38803,0.07484,0.08821,0.20033,0.10776,0.35982
737905,81685322,SAFEGUARD BS Delicate 5X70gr,16.00000,1.00000,70 g,soap,Safeguard,0.19161,0.12121,0.17399,0.12968,0.15186,0.26349,0.18399,0.21289,0.21670,0.22808,0.14482,0.15509,0.09231,0.15652,0.17054,0.32161,0.06929,0.29631,0.23104,0.29901,0.63210,0.30383,0.14868,0.13286,0.08649,0.17351,0.25804,0.15784,0.25191,0.53668,0.66761,,0.08321,0.06103,0.16632,,,,,,0.27784,0.11336,0.07583,0.56024,0.10935,0.10623,0.04826,0.12420,0.03005,0.19107,0.15320,0.00114,0.38877,0.08742,0.12504,0.26319,0.12801,0.37209
701652,81600104,SAFEGUARD BS Aloe 1X90gr,72.00000,1.00000,90 g,soap,Safeguard,0.17278,0.14161,0.11501,0.13986,0.11836,0.30273,0.18429,0.15190,0.18010,0.16600,0.09786,0.14740,0.18688,0.06135,0.10388,0.16760,0.04695,0.21112,0.11059,0.34244,0.32819,0.29206,0.12149,0.12248,0.07416,0.19893,0.28581,0.05488,,,0.11333,0.15556,0.14954,0.26440,0.24016,0.35060,0.11227,0.10282,0.29869,0.37041,0.40936,0.09390,1.05301,0.07591,0.17347,0.14092,0.00838,0.43992,0.02614,0.35723,0.17149,0.14931,0.29013,0.12447,0.53618,0.23324,0.18168,0.36442
701657,81600105,SAFEGUARD BS Chamomile 1X90gr,72.00000,1.00000,90 g,soap,Safeguard,0.13071,0.10716,0.07180,0.07378,0.07675,0.17271,0.12423,0.07698,0.08978,0.10724,0.04581,0.06456,0.12492,0.02858,0.04779,0.08773,0.02218,0.10228,0.03506,0.18818,0.28101,0.06074,0.03750,0.03651,0.03193,0.08765,0.12843,0.06414,0.08865,0.15003,0.13511,0.23061,0.12099,0.22705,0.16928,0.17755,0.08029,0.05054,0.00549,0.00343,0.32217,0.04001,0.55410,0.02035,0.05571,0.06753,0.22995,0.19463,0.02180,0.28909,0.06486,0.08285,0.13187,0.09070,0.19636,0.12259,0.07915,0.20458
701661,81600103,SAFEGUARD BS Classic 1X90gr,72.00000,1.00000,90 g,soap,Safeguard,0.71011,0.56416,0.46279,0.43672,0.65737,0.90347,0.74570,0.47506,0.76781,0.65183,0.31338,0.49815,0.80683,0.25776,0.35845,0.54085,0.20274,0.59045,0.24359,0.88320,1.68988,0.88556,0.34808,0.32628,0.22537,0.42247,1.05362,0.50627,0.37017,0.23175,0.54765,0.26709,0.27104,0.98863,0.46549,0.86592,0.26186,0.25956,0.54350,0.64098,0.54213,0.24946,3.02984,0.23871,0.33206,0.30266,1.10118,1.29766,0.11699,1.03921,0.54167,0.38893,0.97814,0.34722,1.24561,0.12672,0.03012,1.24140
703269,81600109,SAFEGUARD BS Lemon 1X90gr,72.00000,1.00000,90 g,soap,Safeguard,0.13780,0.11112,0.06814,0.06425,0.08186,0.15137,0.11692,0.08315,0.10564,0.11417,0.05739,0.07225,0.12461,0.03056,0.04931,0.10472,0.02881,0.10503,0.04039,0.19710,0.23894,0.08079,0.04710,0.04032,0.03346,0.08346,0.13978,0.00260,0.00287,0.00042,0.00030,0.00017,0.00034,0.00005,0.00008,,,0.03567,0.13048,0.15967,-0.01158,0.04939,0.63953,0.04619,0.07142,0.05838,0.20053,0.16730,0.01372,0.24466,0.05457,0.08163,0.09296,0.03275,0.22108,0.08358,0.04789,0.11758
701671,81600106,SAFEGUARD BS Fresh 1X90gr,72.00000,1.00000,90 g,soap,Safeguard,,,,,,,,,,,,,0.04390,0.00518,0.05648,0.04283,0.02363,0.11829,0.01669,0.19595,0.08399,0.07911,0.03895,0.03239,0.02881,0.10754,0.03887,0.06692,0.02020,0.00259,0.12339,0.22331,0.37201,0.08757,0.16592,0.21196,0.08003,0.07713,0.00434,,,0.04977,0.76979,0.04748,0.10777,0.08178,0.27857,0.22156,0.02187,0.22049,0.13902,0.12294,0.23297,0.08929,0.34581,0.16178,0.10227,0.10388
701667,81600110,SAFEGUARD BS Delicate 1x90gr,72.00000,1.00000,90 g,soap,Safeguard,0.09215,0.09870,0.05503,0.06966,0.07591,0.16966,0.06730,0.04939,0.07401,0.09039,0.04619,0.03437,0.07766,0.03727,0.04108,0.07888,0.03163,0.08384,0.02218,0.13193,0.17499,0.04863,0.02797,0.03087,0.02873,0.08209,0.07927,0.04788,0.04548,0.09779,0.20427,0.15424,0.08511,0.00039,0.00005,0.00001,0.00001,,,,,,,,,,,,,,,,0.02081,0.00177,0.16782,0.00879,0.00124,0.00353
701689,81040542,SAFEGUARD BS Vitamin 1X90g,72.00000,1.00000,90 g,soap,Safeguard,0.15769,0.12888,0.09512,0.10785,0.10190,0.20487,0.13460,0.09184,0.15929,0.13925,0.07454,0.08834,0.15335,0.04398,0.06212,0.11524,0.03445,0.12004,0.04443,0.23147,0.27972,0.10442,0.05823,0.04543,0.03727,0.10663,0.14870,0.07441,0.00564,0.00394,0.17962,0.00034,0.00005,0.00018,,0.00004,0.04620,0.07538,0.04642,0.00099,0.32948,0.04024,0.76560,-0.01242,0.04779,0.07675,0.27560,0.21051,0.02462,0.29328,0.08620,0.09756,0.15417,0.05259,0.28964,0.07888,0.06998,0.20150
703916,81600101,SAFEGUARD BS Aloe 1x125gr,6.00000,1.00000,125 g,soap,Safeguard,0.10247,0.06225,0.17075,0.13719,0.11391,0.26994,0.14736,0.16091,0.24962,0.13328,0.11062,0.10978,0.10279,0.10713,0.16366,0.08733,0.11560,0.21892,0.08003,0.34246,0.03165,0.09570,0.13529,0.09487,0.09136,0.19087,0.15530,0.08846,0.00144,0.00028,0.00022,0.00003,0.38112,0.00008,0.52299,0.42468,0.15831,0.15026,0.03822,,,0.33134,0.13974,0.17276,0.08638,0.13508,0.12396,0.24020,0.00381,0.08839,0.18843,0.08903,0.59899,0.13765,0.15937,0.10750,0.27349,0.14819
703917,81600102,SAFEGUARD BS Classic 1x125gr,6.00000,1.00000,125 g,soap,Safeguard,0.16239,0.13709,0.24972,0.23808,0.23702,0.47584,0.24623,0.28000,0.08458,0.32700,0.19574,0.22559,0.17234,0.21691,0.31028,0.14619,0.21151,0.35251,0.16758,0.48971,0.09474,0.23332,0.29874,0.14175,0.00349,0.47743,0.16789,0.14655,0.36610,0.39618,0.00542,,0.45721,,,0.07643,0.19129,0.24041,0.02647,,,0.45361,0.15032,0.22516,0.20315,0.18684,0.07019,0.00603,,0.13910,0.22262,0.15699,0.81313,0.13582,0.21977,0.23072,0.36649,0.24540
702473,81571347,SAFEGUARD LS Aloe 225ML,12.00000,1.00000,225 ml liquid,soap,Safeguard,0.04920,0.03094,0.04990,0.04369,0.04147,0.08756,0.04065,0.06301,0.06246,0.05151,0.04168,0.05157,0.03867,0.04074,0.05044,0.05126,0.04290,0.07396,0.04007,0.07418,0.01254,0.03039,0.04053,0.05370,0.02498,0.05659,0.06012,0.30830,0.06754,,,,,,-0.00009,0.04609,0.04582,0.03660,0.04104,0.13417,-0.01393,0.04439,0.04247,0.04059,0.04819,0.05017,0.04901,0.07478,0.01956,0.11154,0.06131,0.02784,0.00012,0.00091,0.10265,0.07883,0.07841,0.07783
702474,81571346,SAFEGUARD LS Classic 225ML,12.00000,1.00000,225 ml liquid,soap,Safeguard,0.07430,0.06039,0.07494,0.07241,0.06237,0.13670,0.05988,0.10484,0.08884,0.09261,0.06161,0.07247,0.06544,0.07488,0.08559,0.07399,0.08151,0.12623,0.06423,0.17242,0.04232,0.07436,0.10092,0.06082,0.06724,0.13907,0.08151,0.13138,-0.00012,-0.00006,,,0.08759,,0.19706,0.08848,0.04740,0.07600,0.10125,0.16737,0.01317,0.09319,0.07804,0.07448,0.08960,0.08680,0.07707,0.12021,0.03779,0.19366,0.03718,-0.00003,-0.00003,,,-0.00027,-0.00006,
737811,81567924,SAFEGUARD LS Honey 225ML,12.00000,1.00000,225 ml liquid,soap,Safeguard,0.02939,0.01454,0.01737,0.02005,0.01953,0.04278,0.02285,0.03295,0.02781,0.02966,0.01953,0.02087,0.01914,0.01816,0.02285,0.02300,0.02111,0.02994,0.01390,0.04421,0.00913,0.01813,0.02997,,,0.05051,0.03593,0.00529,0.00015,,,,,,,,,,,,,,,0.00006,,,,,,,,,,,,,,
703346,81567923,SAFEGUARD LS Floral 225ML,12.00000,1.00000,225 ml liquid,soap,Safeguard,0.03158,0.01180,0.02586,0.02796,0.02531,0.04171,0.02942,0.02589,0.03989,0.03727,0.03012,0.03134,0.02687,0.02976,0.03371,0.03128,0.03024,0.04448,0.02209,0.07077,0.01752,0.02766,0.04013,0.03033,0.02574,0.04889,0.04518,0.10977,0.00003,-0.00006,,,,,0.21766,0.09410,0.01926,0.02045,0.03006,0.12769,-0.01795,0.04229,0.04555,0.04153,0.05041,0.04968,0.04326,0.07725,0.01351,0.08437,0.05413,0.04092,0.01180,0.00073,0.08215,0.05467,0.05498,0.05005
737790,81625908,SAFEGUARD LS Lavender 225ML,12.00000,1.00000,225 ml liquid,soap,Safeguard,0.00666,0.00669,0.00350,0.00682,0.01902,0.02842,0.00669,0.01579,0.01263,0.02291,0.01683,0.01868,0.00773,0.01564,0.02218,0.02045,0.01947,0.03429,0.01232,0.02705,0.00800,0.01908,0.02385,0.00846,0.01330,0.03091,0.02197,0.03645,,,,,,,0.20963,0.10360,0.02197,0.02178,0.02973,0.13141,-0.01485,0.04606,0.04579,0.04819,0.05276,0.05227,0.04402,0.08172,0.01263,0.08069,0.04825,0.04132,0.06152,0.05385,0.08057,0.04354,0.05151,0.01028
700254,81623522,BAM FRESH MINT 54x50 Calci-St,54.00000,1.00000,50 g inexpensive,oral care,BAM,0.05562,0.08485,0.41591,0.12892,0.44277,0.26891,0.33407,0.36705,0.46559,0.04129,0.30576,0.18779,0.06642,0.21617,0.11823,0.25815,0.10789,0.33238,0.31462,0.14331,0.30164,0.09073,0.24196,0.19195,0.11326,0.23036,0.12624,0.29823,0.37789,0.40720,0.21116,0.15926,0.11680,0.53024,0.21789,0.54899,0.12938,0.13710,0.15888,0.28068,0.43144,0.16128,0.19120,0.44020,0.02985,0.27232,0.11946,0.26748,0.04151,0.05163,0.12628,0.18524,0.41037,0.29790,0.48721,0.20889,0.19897,0.01267
700256,81623528,BAM MILD FRESH 54x50 Calci-St,54.00000,1.00000,50 g inexpensive,oral care,BAM,0.04404,0.07161,0.34780,0.08934,0.34020,0.20537,0.23734,0.26536,0.38390,0.00986,0.24090,0.16328,0.04734,0.36522,0.11484,0.25953,0.11799,0.34753,0.33675,0.15367,0.29498,0.05471,0.29509,0.15446,0.15015,0.23566,0.13493,0.28904,0.37143,0.39723,0.21886,0.15376,0.18667,0.49144,0.09383,0.55354,0.13501,0.15829,0.16350,0.29055,0.44037,0.16502,0.21527,0.56778,0.03824,0.26723,0.12901,0.28472,0.04677,0.06090,0.07621,0.00081,0.00233,0.00002,0.27258,0.00869,0.00200,-0.00004
700246,81086665,BAM FRESH MINT 100 ML Calci-St,24.00000,1.00000,100 & 125 g inexpensive,oral care,BAM,0.04106,0.07757,0.13552,0.06447,0.15598,0.09362,0.15973,0.07607,0.25362,0.10108,0.12026,0.10178,0.03369,0.33926,0.05107,0.26041,0.15206,0.36863,0.17512,0.05605,0.12242,0.06990,0.12957,0.11995,0.07448,0.12348,0.11334,0.13565,0.11938,0.13772,0.15060,0.09997,0.08238,0.09354,0.10416,0.00344,0.08882,0.15325,0.07471,0.08344,0.22165,0.10086,0.08048,0.26482,0.00004,0.00106,0.01274,0.12158,0.02902,0.05879,0.09168,0.04048,0.00141,,0.06549,0.13340,0.00864,
700250,81191166,BAM FRESH MINT 125 calci-st,24.00000,1.00000,100 & 125 g inexpensive,oral care,BAM,0.09753,0.20244,0.66076,0.14579,0.59750,0.32674,0.37429,0.24949,0.58175,0.01521,0.43557,0.43485,0.07510,0.45997,0.12800,0.01196,0.00165,0.00099,0.39363,0.09389,0.33561,0.07483,0.33495,0.24751,0.15511,0.30647,0.18585,0.46565,0.00573,0.36972,0.36487,0.23550,0.23004,0.25666,0.29682,0.29875,0.37165,0.10463,0.20927,0.29065,0.40295,0.20899,0.59800,0.63172,0.04110,0.41347,0.14877,0.01697,,,,-0.00017,0.00044,,-0.00033,,,
700245,81271161,BAM Delicate White 100ML,24.00000,1.00000,100 & 125 g inexpensive,oral care,BAM,0.05213,0.09314,0.22888,0.08811,0.24630,0.12749,0.24409,0.14293,0.32705,0.16414,0.19576,0.16299,0.07396,0.36316,0.00176,,0.00445,,0.15797,0.04106,0.13420,0.02950,0.11219,0.08282,0.05557,0.09945,0.06134,0.09089,0.12873,0.11440,0.08383,0.08736,0.08630,0.11276,0.07656,0.17023,0.13817,0.00247,0.09579,0.07687,0.18809,0.12657,0.09089,0.25477,0.02478,0.15726,0.11766,0.24815,0.21525,0.06624,0.11373,0.28797,0.15100,0.18394,0.07576,0.13636,0.14258,0.38517
700247,81271173,BAM Herbal collection 100ml,24.00000,1.00000,100 & 125 g inexpensive,oral care,BAM,0.03100,0.06615,0.21075,0.04516,0.21115,0.08397,0.15501,0.09583,0.25362,0.01169,0.19236,0.10112,0.02827,0.15528,0.06095,0.04278,0.00009,,0.17600,0.04141,0.14116,0.03378,0.12260,0.08820,0.06452,0.10249,0.05945,0.10535,0.12776,0.10703,0.11797,0.09477,0.08110,0.10553,0.06937,0.15166,0.07391,0.09883,0.07338,0.08132,0.12851,,0.04578,0.29185,0.02320,0.13548,0.07656,0.19664,0.02470,0.04366,0.08344,0.07854,0.12397,0.17847,0.07179,0.10796,0.13054,0.14668
703979,81658607,BAM Natural Bio Oak Bark 24x100ml,24.00000,1.00000,100 & 125 g inexpensive,oral care,BAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00004,0.00031,0.00009,0.00397,0.00115,0.00194,0.00176,0.00207,0.00115,0.00675,0.00357,0.02289,0.02906,0.04084,0.03202,0.00040,,-0.00044,,,,-0.00075,0.02778,,,
700248,81086669,BAM MILD FRESH 100 Calci-St,24.00000,1.00000,expensive,oral care,BAM,0.03965,0.00388,0.00066,,0.00022,0.00004,,,0.00009,0.00004,0.07038,0.03334,0.00639,0.08247,,,0.00004,,0.13336,0.03418,0.12247,0.03250,0.11175,0.06302,0.05980,0.09111,0.05949,0.09698,0.11995,0.21159,0.11872,0.08225,0.08256,0.10377,0.08507,0.11065,0.24290,0.02183,0.07669,0.07241,0.21891,0.08697,0.07277,0.21609,0.05261,0.16321,0.11201,0.23347,0.12904,0.00379,0.04705,0.30266,0.07960,0.18227,0.08798,0.11938,0.14041,0.39734
700311,81479196,BAM 3D WHITENESS 12x100ML,12.00000,1.00000,expensive,oral care,BAM,0.03554,0.04564,0.06103,0.03462,0.06959,0.04256,0.10042,0.05072,0.06377,0.05460,0.06606,0.06337,0.03153,0.08714,0.03793,0.06324,0.04860,0.06417,0.09102,0.03621,0.06170,0.03665,0.07338,0.05892,0.04357,0.06937,0.05336,0.11801,0.06196,0.06046,0.03599,0.05495,0.04833,0.05552,0.04556,0.07576,0.02456,0.02880,0.05221,0.02262,0.02928,0.04661,0.02615,0.03651,0.04150,0.03202,0.04278,0.05177,0.03484,0.04481,0.02280,0.00247,0.05680,0.05186,0.03405,0.05354,0.06474,0.04326
703976,81579811,BAM 3D Vitalizing Fresh 12x100ML,12.00000,1.00000,expensive,oral care,BAM,0.01773,0.03175,0.05393,0.03603,0.05565,0.02972,0.07744,0.04137,0.06081,0.05729,0.06606,0.05773,0.03687,0.07898,0.03078,0.06350,0.04110,0.06641,0.08666,0.03343,0.06112,0.04339,0.06227,0.03241,0.04900,0.02695,,,0.09098,0.05923,0.02937,0.05786,0.03973,0.05724,0.04110,0.07365,0.02302,0.04097,0.04401,0.02597,0.03008,0.03330,0.03753,0.03775,0.04428,0.04026,0.05931,0.06236,0.03868,0.06320,0.04313,0.04714,0.05574,0.06381,0.05133,0.05790,0.07709,0.05341
700340,81224937,BAM 3D Arctic Fresh 100ml,12.00000,1.00000,expensive,oral care,BAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07444,0.01861,0.02761,0.03378,0.02611,0.02717,0.03660,0.01799,0.02320,0.02373,0.01067,0.01446,0.01720,0.01358,0.02849,0.02990,0.02725,0.03325,0.08767,0.03069,0.03272,0.01041,0.00476,0.02580,0.03069,0.03294,0.03387,0.03854,0.03638
700286,81577657,BAM COMPLETE 12x100ML,12.00000,1.00000,expensive,oral care,BAM,0.00904,0.01094,0.02077,0.01244,0.01817,0.01283,0.03052,0.01870,0.01689,0.00560,0.01689,0.00728,0.00419,0.01460,0.00551,0.01186,0.00732,0.02399,0.01332,0.00516,0.01319,0.00957,0.01001,0.01133,0.00714,0.01583,0.01407,0.02068,0.02377,0.01989,0.00538,0.01526,0.00485,0.01305,0.00873,0.01464,0.00247,0.00617,0.01332,0.00340,0.00150,0.00472,-0.01186,0.00648,0.01879,0.00825,-0.00009,-0.00009,,0.02430,0.01835,-0.00273,0.00106,0.00168,0.02055,0.00009,0.00004,-0.00128
700329,81561986,BAM Pro-Exp Protect 12x100ml,12.00000,1.00000,expensive,oral care,BAM,0.00238,0.00357,0.00833,0.00922,0.00970,0.00498,0.00842,0.00626,0.01125,0.00269,0.01036,0.00653,0.00313,0.00917,0.00340,0.00794,0.00304,0.01389,0.00900,0.00318,0.00688,0.00710,0.00825,0.00093,0.00626,0.00437,0.00022,,0.01636,0.00331,0.00485,0.00507,0.00295,0.00172,0.00035,0.00335,0.00088,0.00168,0.00291,0.00132,0.00009,0.00207,0.00146,0.00287,0.00767,-0.00022,,-0.00026,,,0.00309,0.01076,0.00243,-0.00203,-0.00300,-0.00053,,
