sku,code,item_name,in_case,coef,arge_group,category,brand,date,sales,month,year
737936,81629457.0,Pamp Premium S3 4x40,4.00000,1.0,total premium,diapers,Pampers,2019-08-01,0.04589,Aug,2019
737935,81689701.0,Pamp Premium S4 4x34,4.00000,1.0,total premium,diapers,Pampers,2019-08-01,0.09576,Aug,2019
737938,81689908.0,Pamp Premium S5 4x30,4.00000,1.0,total premium,diapers,Pampers,2019-08-01,0.10304,Aug,2019
700062,83733864.0,ALWAYS Classic Normal 16x9,16.00000,1.0,classic,feminine care,Always,2019-08-01,0.17726,Aug,2019
700037,83706279.0,Always Classic Fresh 16x9,16.00000,1.0,classic,feminine care,Always,2019-08-01,0.1791,Aug,2019
738968,83723122.0,Always Classic Night 16X8,16.00000,1.0,classic,feminine care,Always,2019-08-01,0.36111,Aug,2019
702641,83733865.0,ALWAYS CLASSIC MAXI 12x8,12.00000,1.0,classic,feminine care,Always,2019-08-01,0.25293,Aug,2019
700052,83700288.0,ALWAYS U LIGHT 16x10,16.00000,1.0,ultra,feminine care,Always,2019-08-01,0.1328,Aug,2019
700070,83700224.0,ALWAYS U NIGHT 24x7,24.00000,1.0,ultra,feminine care,Always,2019-08-01,0.2016,Aug,2019
700073,83700655.0,ALWAYS U NIGHT ECO 16X14,16.00000,1.0,ultra,feminine care,Always,2019-08-01,0.15539,Aug,2019
700055,83700226.0,ALWAYS U NORMAL 16X10,16.00000,1.0,ultra,feminine care,Always,2019-08-01,0.21118,Aug,2019
700071,83702657.0,ALWAYS U SUPER 20X8,2.00000,1.0,ultra,feminine care,Always,2019-08-01,0.20651,Aug,2019
703990,83746960.0,ALWAYS U SUPER QP 12x30,12.00000,1.0,ultra,feminine care,Always,2019-08-01,,Aug,2019
700049,83746962.0,ALWAYS U SUPER VP 16x16,16.00000,1.0,ultra,feminine care,Always,2019-08-01,,Aug,2019
703984,83734556.0,ALWAYS U LIGHT 12x36 QP,12.00000,1.0,ultra,feminine care,Always,2019-08-01,0.0402,Aug,2019
703983,83734557.0,Always U Normal QP 12x36,12.00000,1.0,ultra,feminine care,Always,2019-08-01,0.14085,Aug,2019
703982,83734554.0,ALWAYS U NIGHT S-ECO 12X26,12.00000,1.0,ultra,feminine care,Always,2019-08-01,0.1157,Aug,2019
703950,83734650.0,ALWAYS U Sens Normal Eco 12X20,12.00000,1.0,ultra,feminine care,Always,2019-08-01,0.0445,Aug,2019
703949,83734649.0,ALWAYS U Sens NORMAL 20X10,2.00000,1.0,ultra,feminine care,Always,2019-08-01,0.08259,Aug,2019
703948,83734655.0,Always U Sens Night Eco 16x14,16.00000,1.0,ultra,feminine care,Always,2019-08-01,0.03033,Aug,2019
703947,83734654.0,Always U Sens Night 24x7,24.00000,1.0,ultra,feminine care,Always,2019-08-01,0.05017,Aug,2019
703215,83723982.0,Always U Extra Night Eco 15x12,15.00000,1.0,ultra,feminine care,Always,2019-08-01,,Aug,2019
739019,83743361.0,Always U Extra Night 24x6,24.00000,1.0,ultra,feminine care,Always,2019-08-01,,Aug,2019
738083,83740822.0,Always Large Fresh 8X24,8.00000,1.0,liners,feminine care,Always,2019-08-01,,Aug,2019
738082,83740832.0,Always Large 6X26,6.00000,1.0,liners,feminine care,Always,2019-08-01,,Aug,2019
739174,83723158.0,Always Large 4x48,4.00000,1.0,liners,feminine care,Always,2019-08-01,,Aug,2019
738084,83740820.0,Always LONG PLUS 8X24,8.00000,1.0,liners,feminine care,Always,2019-08-01,,Aug,2019
738088,83740823.0,Always Normal Fresh scent 10X30,1.00000,1.0,liners,feminine care,Always,2019-08-01,0.01461,Aug,2019
738087,83740818.0,Always Normal Fresh 15X30,15.00000,1.0,liners,feminine care,Always,2019-08-01,,Aug,2019
703994,83734960.0,Always-PL U Norm 16x8,16.00000,1.0,platinium,feminine care,Always,2019-08-01,0.05896,Aug,2019
703993,83734964.0,Always-PL U Night 20x6,2.00000,1.0,platinium,feminine care,Always,2019-08-01,0.0704,Aug,2019
737824,83739972.0,Always-PL U Sup Eco 10X14,1.00000,1.0,platinium,feminine care,Always,2019-08-01,,Aug,2019
737972,83739973.0,Always-PL U Sup Eco 8X26 QP,8.00000,1.0,platinium,feminine care,Always,2019-08-01,,Aug,2019
703992,83734961.0,Always-PL U Norm Eco 8x16,8.00000,1.0,platinium,feminine care,Always,2019-08-01,0.05933,Aug,2019
737973,83739970.0,Always-PL U Norm Eco 8X30 QP,8.00000,1.0,platinium,feminine care,Always,2019-08-01,,Aug,2019
737974,83739976.0,Always-PL U Night Eco 8X22 QP,8.00000,1.0,platinium,feminine care,Always,2019-08-01,,Aug,2019
703991,83734965.0,Always-PL U Night Eco10x12,1.00000,1.0,platinium,feminine care,Always,2019-08-01,0.1126,Aug,2019
700524,83708814.0,Disc Water Lilly SP 18*20,18.00000,1.0,discreet,feminine care,Discreete,2019-08-01,0.16394,Aug,2019
702514,83702602.0,Disc Normal SP 18*20,18.00000,1.0,discreet,feminine care,Discreete,2019-08-01,0.091,Aug,2019
703960,83733557.0,Disc Normal QP 8*60,8.00000,1.0,discreet,feminine care,Discreete,2019-08-01,0.08633,Aug,2019
737808,83744500.0,Disc Summer Fresh QP 8*60,8.00000,1.0,discreet,feminine care,Discreete,2019-08-01,,Aug,2019
703972,83733577.0,Disc WaterLily QP 8*60,8.00000,1.0,discreet,feminine care,Discreete,2019-08-01,0.12116,Aug,2019
737785,81442605.0,PANT Serum Oil Therapy 100ml,6.00000,1.0,,hair care,Pantene,2019-08-01,,Aug,2019
738997,81237777.0,PANT COND Aqua Light 200ml,6.00000,1.0,conditioner,hair care,Pantene,2019-08-01,0.01875,Aug,2019
701548,80932741.0,PANT COND CLASSIC 200ml,6.00000,1.0,conditioner,hair care,Pantene,2019-08-01,0.01712,Aug,2019
701550,80932744.0,PANT COND COLOUR 200ml,6.00000,1.0,conditioner,hair care,Pantene,2019-08-01,0.02373,Aug,2019
701576,81054406.0,PANT COND Repair&Protect 200ml,6.00000,1.0,conditioner,hair care,Pantene,2019-08-01,0.03625,Aug,2019
703111,81385479.0,PANT COND Moisture & Renew 200ml,6.00000,1.0,conditioner,hair care,Pantene,2019-08-01,0.02264,Aug,2019
703181,81422068.0,PANT COND Oil Therapy 200ml,6.00000,1.0,conditioner,hair care,Pantene,2019-08-01,0.01649,Aug,2019
703840,81537680.0,PANT COND HAIRFALL 200 ML,6.00000,1.0,conditioner,hair care,Pantene,2019-08-01,0.01828,Aug,2019
701585,80932745.0,PANT COND Silky Shine 200ml,6.00000,1.0,conditioner,hair care,Pantene,2019-08-01,0.02614,Aug,2019
701516,81237760.0,PANT Aqua Light 250ml,6.00000,1.0,250 ml shampoo,hair care,Pantene,2019-08-01,0.08466,Aug,2019
701524,81163800.0,PANT CLASSIC 250,6.00000,1.0,250 ml shampoo,hair care,Pantene,2019-08-01,0.04928,Aug,2019
701539,81163801.0,PANT COLOUR 250,6.00000,1.0,250 ml shampoo,hair care,Pantene,2019-08-01,0.04773,Aug,2019
701512,80938925.0,PANT Repair & Protect 250 ML,6.00000,1.0,250 ml shampoo,hair care,Pantene,2019-08-01,0.06085,Aug,2019
703110,,PANT Moisture & Renew 250ml,6.00000,1.0,250 ml shampoo,hair care,Pantene,2019-08-01,0.03227,Aug,2019
703180,81422064.0,PANT Oil Therapy 250ml,6.00000,1.0,250 ml shampoo,hair care,Pantene,2019-08-01,0.02867,Aug,2019
701643,81455053.0,PANT Thin & Strong 250ml,6.00000,1.0,250 ml shampoo,hair care,Pantene,2019-08-01,0.03869,Aug,2019
703839,81537678.0,PANT HAIRFALL 250 ML,6.00000,1.0,250 ml shampoo,hair care,Pantene,2019-08-01,0.03489,Aug,2019
701640,81184018.0,PANT Silky Shine 250 ML,6.00000,1.0,250 ml shampoo,hair care,Pantene,2019-08-01,0.04131,Aug,2019
739063,,PNT VS SH SUPERFOOD 250 ML EECAU,6.00000,1.0,250 ml shampoo,hair care,Pantene,2019-08-01,,Aug,2019
737855,81706859.0,PANT Nutrient Cocktail 400,6.00000,1.0,400 ml shampoo,hair care,Pantene,2019-08-01,,Aug,2019
701513,81164001.0,PANT Repair & Protect 400 ML,6.00000,1.0,400 ml shampoo,hair care,Pantene,2019-08-01,0.06302,Aug,2019
701517,81237792.0,PANT Aqua Light 400ml,6.00000,1.0,400 ml shampoo,hair care,Pantene,2019-08-01,0.0999,Aug,2019
739189,81664693.0,PANT CLASSIC 3/1 6x360 ML,6.00000,1.0,400 ml shampoo,hair care,Pantene,2019-08-01,0.04368,Aug,2019
701542,80932752.0,PANT COLOUR 400ml,6.00000,1.0,400 ml shampoo,hair care,Pantene,2019-08-01,0.04357,Aug,2019
703107,81382655.0,PANT Moisture & Renew 400ml,6.00000,1.0,400 ml shampoo,hair care,Pantene,2019-08-01,0.0389,Aug,2019
703179,81416646.0,PANT Oil Therapy 400ml,6.00000,1.0,400 ml shampoo,hair care,Pantene,2019-08-01,0.02972,Aug,2019
737893,81755729.0,PANT Nutrient Cocktail 3/1 6x360,6.00000,1.0,400 ml shampoo,hair care,Pantene,2019-08-01,0.02505,Aug,2019
703838,81537666.0,PANT HAIRFALL 400 ML,6.00000,1.0,400 ml shampoo,hair care,Pantene,2019-08-01,0.05695,Aug,2019
737812,81664688.0,PANT SILKY SHINE 3/1 6x360 ML,6.00000,1.0,400 ml shampoo,hair care,Pantene,2019-08-01,0.04494,Aug,2019
700836,81132442.0,H&SH Hfall Men 200 ml,6.00000,1.0,200 ml shampoo,hair care,H&S,2019-08-01,0.15552,Aug,2019
700839,80994303.0,H&SH CITRUS FRESH 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2019-08-01,0.12502,Aug,2019
700848,80967232.0,H&SH CLASSIC 2/1 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2019-08-01,0.13032,Aug,2019
700843,80967230.0,H&SH CLASSIC 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2019-08-01,0.16385,Aug,2019
700872,2004597.0,H&SH MENTHOL 2/1 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2019-08-01,0.16105,Aug,2019
737777,81642237.0,H&SH NOURISHING 200 ML,6.00000,1.0,200 ml shampoo,hair care,H&S,2019-08-01,0.08261,Aug,2019
700903,80983747.0,H&SH SMOOTH&SILKY 2/1 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2019-08-01,0.06831,Aug,2019
703056,81335902.0,H&SH Apple 200ML,6.00000,1.0,200 ml shampoo,hair care,H&S,2019-08-01,,Aug,2019
700860,81751519.0,H&SH MENTHOL 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2019-08-01,,Aug,2019
700853,81207043.0,H&SH MOISTURIZING 200 ML,6.00000,1.0,200 ml shampoo,hair care,H&S,2019-08-01,,Aug,2019
738005,,H&SH Hfall Men 400 ml,6.00000,1.0,400 ml shampoo,hair care,H&S,2019-08-01,0.15404,Aug,2019
700840,,H&SH CITRUS FRESH 400,6.00000,1.0,400 ml shampoo,hair care,H&S,2019-08-01,0.13117,Aug,2019
700850,80902239.0,H&SH CLASSIC 2/1 400,6.00000,1.0,400 ml shampoo,hair care,H&S,2019-08-01,0.11732,Aug,2019
700845,81037527.0,H&SH CLASSIC CLEAN 400 ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2019-08-01,0.16058,Aug,2019
700873,80902252.0,H&SH MENTHOL 2in1 400 ml,6.00000,1.0,400 ml shampoo,hair care,H&S,2019-08-01,0.14191,Aug,2019
739206,81745576.0,H&SH Deep Clean Mint 6x400ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2019-08-01,,Aug,2019
739207,81745574.0,H&SH Deep Clean Citrus 6x400ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2019-08-01,,Aug,2019
739208,81745572.0,H&SH Deep Clean Sea Mineral 6x400ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2019-08-01,,Aug,2019
737778,81642238.0,H&SH NOURISHING 400 ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2019-08-01,0.0794,Aug,2019
700905,80902254.0,H&SH SMOOT&SILKY 2/1 400,6.00000,1.0,400 ml shampoo,hair care,H&S,2019-08-01,0.05477,Aug,2019
703280,81434457.0,H&SH CITRUS FRESH 600ML,6.00000,1.0,600 ml shampoo,hair care,H&S,2019-08-01,0.09383,Aug,2019
703277,81435789.0,H&SH Menthol 600ml,6.00000,1.0,600 ml shampoo,hair care,H&S,2019-08-01,0.09873,Aug,2019
703281,81435788.0,H&SH CLASSIC 2/1 600ml,6.00000,1.0,shower gel,hair care,H&S,2019-08-01,0.09709,Aug,2019
738984,81730089.0,H&SH SH+GEL Deep Clean 6*360ml,6.00000,1.0,shower gel,hair care,H&S,2019-08-01,,Aug,2019
738985,81730101.0,H&SH SH+GEL Energy 6*360ml,6.00000,1.0,shower gel,hair care,H&S,2019-08-01,,Aug,2019
738986,81730091.0,H&SH SH+GEL Refreshing 6*360ml,6.00000,1.0,shower gel,hair care,H&S,2019-08-01,,Aug,2019
738987,81730097.0,H&SH SH+GEL Sens 6*360ml,6.00000,1.0,shower gel,hair care,H&S,2019-08-01,,Aug,2019
737858,81279896.0,Pro Series Shine 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2019-08-01,0.1379,Aug,2019
737859,81279897.0,Pro Series Repair 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2019-08-01,0.17777,Aug,2019
737861,81279901.0,Pro Series Volume 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2019-08-01,0.25188,Aug,2019
737860,81279899.0,Pro Series Color 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2019-08-01,0.17116,Aug,2019
738155,81374466.0,Pro Series Moist 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2019-08-01,,Aug,2019
738156,81751732.0,Pro Series Sleek & Silky 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2019-08-01,,Aug,2019
738162,81361932.0,Pro Series Cond Moist 500ml,6.00000,1.0,hair care,hair care,Pro Series,2019-08-01,,Aug,2019
738159,81751739.0,Pro Series Cond Sleek & Silky 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2019-08-01,,Aug,2019
738161,81279905.0,Pro Series Cond Volume 500ml,6.00000,1.0,hair care,hair care,Pro Series,2019-08-01,,Aug,2019
737862,81279902.0,Pro Series Cond Shine 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2019-08-01,0.06632,Aug,2019
737871,81279903.0,Pro Series Cond Repair 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2019-08-01,0.09822,Aug,2019
737872,81279904.0,Pro Series Cond Color 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2019-08-01,0.08344,Aug,2019
737904,81685321.0,SAFEGUARD BS Classic 5X70gr,16.00000,1.0,70 g,soap,Safeguard,2019-08-01,0.80166,Aug,2019
737906,81685323.0,SAFEGUARD BS Chamomile 5X70gr,16.00000,1.0,70 g,soap,Safeguard,2019-08-01,0.23729,Aug,2019
737905,81685322.0,SAFEGUARD BS Delicate 5X70gr,16.00000,1.0,70 g,soap,Safeguard,2019-08-01,0.29901,Aug,2019
701652,81600104.0,SAFEGUARD BS Aloe 1X90gr,72.00000,1.0,90 g,soap,Safeguard,2019-08-01,0.34244,Aug,2019
701657,81600105.0,SAFEGUARD BS Chamomile 1X90gr,72.00000,1.0,90 g,soap,Safeguard,2019-08-01,0.18818,Aug,2019
701661,81600103.0,SAFEGUARD BS Classic 1X90gr,72.00000,1.0,90 g,soap,Safeguard,2019-08-01,0.8832,Aug,2019
703269,81600109.0,SAFEGUARD BS Lemon 1X90gr,72.00000,1.0,90 g,soap,Safeguard,2019-08-01,0.1971,Aug,2019
701671,81600106.0,SAFEGUARD BS Fresh 1X90gr,72.00000,1.0,90 g,soap,Safeguard,2019-08-01,0.19595,Aug,2019
701667,81600110.0,SAFEGUARD BS Delicate 1x90gr,72.00000,1.0,90 g,soap,Safeguard,2019-08-01,0.13193,Aug,2019
701689,81040542.0,SAFEGUARD BS Vitamin 1X90g,72.00000,1.0,90 g,soap,Safeguard,2019-08-01,0.23147,Aug,2019
703916,81600101.0,SAFEGUARD BS Aloe 1x125gr,6.00000,1.0,125 g,soap,Safeguard,2019-08-01,0.34246,Aug,2019
703917,81600102.0,SAFEGUARD BS Classic 1x125gr,6.00000,1.0,125 g,soap,Safeguard,2019-08-01,0.48971,Aug,2019
702473,81571347.0,SAFEGUARD LS Aloe 225ML,12.00000,1.0,225 ml liquid,soap,Safeguard,2019-08-01,0.07418,Aug,2019
702474,81571346.0,SAFEGUARD LS Classic 225ML,12.00000,1.0,225 ml liquid,soap,Safeguard,2019-08-01,0.17242,Aug,2019
737811,81567924.0,SAFEGUARD LS Honey 225ML,12.00000,1.0,225 ml liquid,soap,Safeguard,2019-08-01,0.04421,Aug,2019
703346,81567923.0,SAFEGUARD LS Floral 225ML,12.00000,1.0,225 ml liquid,soap,Safeguard,2019-08-01,0.07077,Aug,2019
737790,81625908.0,SAFEGUARD LS Lavender 225ML,12.00000,1.0,225 ml liquid,soap,Safeguard,2019-08-01,0.02705,Aug,2019
700254,81623522.0,BAM FRESH MINT 54x50 Calci-St,54.00000,1.0,50 g inexpensive,oral care,BAM,2019-08-01,0.14331,Aug,2019
700256,81623528.0,BAM MILD FRESH 54x50 Calci-St,54.00000,1.0,50 g inexpensive,oral care,BAM,2019-08-01,0.15367,Aug,2019
700246,81086665.0,BAM FRESH MINT 100 ML Calci-St,24.00000,1.0,100 & 125 g inexpensive,oral care,BAM,2019-08-01,0.05605,Aug,2019
700250,81191166.0,BAM FRESH MINT 125 calci-st,24.00000,1.0,100 & 125 g inexpensive,oral care,BAM,2019-08-01,0.09389,Aug,2019
700245,81271161.0,BAM Delicate White 100ML,24.00000,1.0,100 & 125 g inexpensive,oral care,BAM,2019-08-01,0.04106,Aug,2019
700247,81271173.0,BAM Herbal collection 100ml,24.00000,1.0,100 & 125 g inexpensive,oral care,BAM,2019-08-01,0.04141,Aug,2019
703979,81658607.0,BAM Natural Bio Oak Bark 24x100ml,24.00000,1.0,100 & 125 g inexpensive,oral care,BAM,2019-08-01,,Aug,2019
700248,81086669.0,BAM MILD FRESH 100 Calci-St,24.00000,1.0,expensive,oral care,BAM,2019-08-01,0.03418,Aug,2019
700311,81479196.0,BAM 3D WHITENESS 12x100ML,12.00000,1.0,expensive,oral care,BAM,2019-08-01,0.03621,Aug,2019
703976,81579811.0,BAM 3D Vitalizing Fresh 12x100ML,12.00000,1.0,expensive,oral care,BAM,2019-08-01,0.03343,Aug,2019
700340,81224937.0,BAM 3D Arctic Fresh 100ml,12.00000,1.0,expensive,oral care,BAM,2019-08-01,,Aug,2019
700286,81577657.0,BAM COMPLETE 12x100ML,12.00000,1.0,expensive,oral care,BAM,2019-08-01,0.00516,Aug,2019
700329,81561986.0,BAM Pro-Exp Protect 12x100ml,12.00000,1.0,expensive,oral care,BAM,2019-08-01,0.00318,Aug,2019
703975,81577654.0,BAM Extra White 12x100ML,12.00000,1.0,expensive,oral care,BAM,2019-08-01,0.00776,Aug,2019
738047,81758987.0,BAM 3D WHITE CHARCOAL 12*100ML,12.00000,1.0,expensive,oral care,BAM,2019-08-01,,Aug,2019
738046,81758988.0,BAM 3D WHITE COCONUT OIL 12*100ML,12.00000,1.0,expensive,oral care,BAM,2019-08-01,,Aug,2019
739467,81766008.0,BAM FRSH&CLN A-TOBACCO 12*100ML,12.00000,1.0,expensive,oral care,BAM,2019-08-01,,Aug,2019
739464,81766005.0,BAM FRSH&CLN EXTRA FRESH 12*100ML,12.00000,1.0,expensive,oral care,BAM,2019-08-01,,Aug,2019
739466,81766007.0,BAM FRSH&CLN A-TEA&COFFEE 100ML EE CCAR,12.00000,1.0,expensive,oral care,BAM,2019-08-01,,Aug,2019
739463,81766004.0,BAM FRSH&CLN HERBAL FRESH  100ML EE CCAR,12.00000,1.0,expensive,oral care,BAM,2019-08-01,,Aug,2019
739465,81766006.0,BAM FRSH&CLN PROTECT&CLN 100ML EE CCAR,12.00000,1.0,expensive,oral care,BAM,2019-08-01,,Aug,2019
700237,81759872.0,BAM 3DW LUXE PEARLGLOW 75ML EE CCAU,12.00000,1.0,expensive,oral care,BAM,2019-08-01,,Aug,2019
737850,81668949.0,BAM 3D ENAMEL 12x75ML,12.00000,1.0,expensive,oral care,BAM,2019-08-01,0.00428,Aug,2019
737851,81668950.0,BAM 3D Sens 12x75ml,12.00000,1.0,expensive,oral care,BAM,2019-08-01,0.00445,Aug,2019
703400,81579806.0,BAM 3D Luxe Perfection 12x75ML,12.00000,1.0,expensive,oral care,BAM,2019-08-01,0.00907,Aug,2019
700232,81407647.0,BAM 3D LUXE GLAMOUR 12x75ML,12.00000,1.0,expensive,oral care,BAM,2019-08-01,0.00841,Aug,2019
738095,81680087.0,OR/B ProExp Prof Protect 500ml,6.00000,1.0,oral care,oral care,OR/B,2019-08-01,,Aug,2019
703009,,OR/B ProExp Clinic Floss25m,12.00000,1.0,oral care,oral care,OR/B,2019-08-01,0.01696,Aug,2019
701210,75073696.0,OR/B 3D White 40med,96.00000,1.0,oral care,oral care,OR/B,2019-08-01,0.00756,Aug,2019
701232,81309771.0,OR/B Classic 40 Med DUO,96.00000,1.0,oral care,oral care,OR/B,2019-08-01,0.19332,Aug,2019
703985,75045149.0,OM009 OB ProExp AiO 40M 2ct EE CEN TR,72.00000,1.0,oral care,oral care,OR/B,2019-08-01,,Aug,2019
702647,75058755.0,OR/B Anti Bac 40 Med,96.00000,1.0,oral care,oral care,OR/B,2019-08-01,0.00737,Aug,2019
703010,80209957.0,OR/B ProFlexClinic 38Med,96.00000,1.0,oral care,oral care,OR/B,2019-08-01,0.00247,Aug,2019
703307,80232424.0,OR/B Complete 5 WyClean 40med,96.00000,1.0,oral care,oral care,OR/B,2019-08-01,0.00976,Aug,2019
703858,80212265.0,OR/B Braun D16 ProfCare x4brush,6.00000,1.0,oral care,oral care,OR/B,2019-08-01,,Aug,2019
701300,81317994.0,OR/B EB20 2 Brush Set,12.00000,1.0,oral care,oral care,OR/B,2019-08-01,0.001,Aug,2019
701334,81317998.0,OR/B EB18 2 Brush Set,12.00000,1.0,oral care,oral care,OR/B,2019-08-01,0.0013,Aug,2019
702261,84855524.0,OR/B Braun D12.513 Vitality,6.00000,1.0,oral care,oral care,OR/B,2019-08-01,0.051,Aug,2019
701357,75050899.0,OR/B Shiny Clean 40 Med,96.00000,1.0,oral care,oral care,OR/B,2019-08-01,0.2502,Aug,2019
701383,13257398.0,OR/B Maxi Clean 40MED,96.00000,1.0,oral care,oral care,OR/B,2019-08-01,0.02897,Aug,2019
702807,81322990.0,Gil Clear Gel Sport 70 ml,6.00000,1.0,antiperspirant,antiperspirant,Gilette,2019-08-01,0.03193,Aug,2019
703815,81439599.0,Gil Gel PowerRush 70ml,6.00000,1.0,antiperspirant,antiperspirant,Gilette,2019-08-01,0.03035,Aug,2019
700797,13261653.0,Gil Gel-CoolWave 70ml,6.00000,1.0,antiperspirant,antiperspirant,Gilette,2019-08-01,0.04937,Aug,2019
739550,13266504.0,AF/SH SER SPLASH ARCTIC 100,6.00000,1.0,personal care,after shave,Gilette,2019-08-01,0.02207,Aug,2019
737775,13253561.0,FOAM Regular 6x200ml,6.00000,1.0,personal care,foam,Gilette,2019-08-01,0.14389,Aug,2019
700823,13253576.0,FOAM Sensitive 6x200ml,6.00000,1.0,personal care,foam,Gilette,2019-08-01,0.18569,Aug,2019
700747,13261546.0,SERIES FOAM CON 250 GR,6.00000,1.0,personal care,foam,Gilette,2019-08-01,0.01964,Aug,2019
700771,13261590.0,SERIES GEL SENS 200 GR,6.00000,1.0,personal care,gel,Gilette,2019-08-01,0.01935,Aug,2019
737763,75021184.0,FUSION RAZER 2 Up,36.00000,1.0,system razor,razor,Gilette,2019-08-01,0.0414,Aug,2019
702278,81523295.0,Fus ProGl Flexball R+2Crt,24.00000,1.0,system razor,razor,Gilette,2019-08-01,0.065,Aug,2019
703854,81523294.0,Fus ProGl Pow Flexball R+1Crt,24.00000,1.0,system razor,razor,Gilette,2019-08-01,0.0294,Aug,2019
703054,81676719.0,FusPowStyler Trim+R1 x24,24.00000,1.0,system razor,razor,Gilette,2019-08-01,0.01,Aug,2019
702981,75070335.0,MACH 3 RAZOR 1UP,36.00000,1.0,system razor,razor,Gilette,2019-08-01,0.0774,Aug,2019
701046,13238619.0,MACH 3 RAZOR+2 CART,36.00000,1.0,system razor,razor,Gilette,2019-08-01,0.0684,Aug,2019
701008,13240703.0,MACH 3 TURBO R+2 K,36.00000,1.0,system razor,razor,Gilette,2019-08-01,0.0462,Aug,2019
737780,80227838.0,MACH 3 TURBO 1UP,36.00000,1.0,system razor,razor,Gilette,2019-08-01,0.0382,Aug,2019
701851,,VENUS PINK R+2 K,6.00000,1.0,system razor,razor,Gilette,2019-08-01,0.1382,Aug,2019
737776,81760658.0,Venus Breez (6) R+2 K,6.00000,1.0,system razor,razor,Gilette,2019-08-01,0.0658,Aug,2019
700705,75048932.0,FUSION Crt 2,20.00000,1.0,system blade,blade,Gilette,2019-08-01,0.04492,Aug,2019
700706,75048930.0,FUSION Crt 4,20.00000,1.0,system blade,blade,Gilette,2019-08-01,0.14402,Aug,2019
702724,84854223.0,Fus ProGlide Crt 2,4.00000,1.0,system blade,blade,Gilette,2019-08-01,0.03679,Aug,2019
702422,84854226.0,Fus ProGlide Crt 4,4.00000,1.0,system blade,blade,Gilette,2019-08-01,0.11895,Aug,2019
702279,84854231.0,Fus ProGlide Pow Crt 2,4.00000,1.0,system blade,blade,Gilette,2019-08-01,0.02759,Aug,2019
702428,84854233.0,Fus ProGlide Pow Crt 4,4.00000,1.0,system blade,blade,Gilette,2019-08-01,0.05761,Aug,2019
701026,13227566.0,MACH 3 CARTRIDGES x2,40.00000,1.0,system blade,blade,Gilette,2019-08-01,0.05022,Aug,2019
701028,13220247.0,MACH 3 CARTRIDGES x4,40.00000,1.0,system blade,blade,Gilette,2019-08-01,0.046,Aug,2019
739501,13220243.0,MACH 3 CARTRIDGES x8,20.00000,1.0,system blade,blade,Gilette,2019-08-01,0.55772,Aug,2019
739203,13264252.0,MACH 3 TR Cx2,40.00000,1.0,system blade,blade,Gilette,2019-08-01,0.04033,Aug,2019
739204,13264256.0,MACH 3 TR Cx4,40.00000,1.0,system blade,blade,Gilette,2019-08-01,0.03022,Aug,2019
701006,13265546.0,MACH 3 TR Cx8,20.00000,1.0,system blade,blade,Gilette,2019-08-01,0.19954,Aug,2019
701834,75025757.0,Venus Breez K x 2,4.00000,1.0,system blade,blade,Gilette,2019-08-01,0.05444,Aug,2019
738012,81744858.0,Venus Breez K x 4,4.00000,1.0,system blade,blade,Gilette,2019-08-01,,Aug,2019
701841,13224485.0,VENUS CART.x 4,4.00000,1.0,system blade,blade,Gilette,2019-08-01,0.12688,Aug,2019
737926,75070234.0,Gillette Blue3 Disp x10,12.00000,0.1,blue 3,disposables,Gilette,2019-08-01,0.00389,Aug,2019
738006,75070238.0,Gillette Blue3 Rx3,12.00000,1.0,blue 3,disposables,Gilette,2019-08-01,0.66997,Aug,2019
737922,81477076.0,Gillette Blue3 Blue x6,12.00000,1.0,blue 3,disposables,Gilette,2019-08-01,1.69183,Aug,2019
737875,81477099.0,Gillette Blue3 ICE x6,6.00000,1.0,blue 3,disposables,Gilette,2019-08-01,0.37396,Aug,2019
700785,13259372.0,GILLETTE 2 R x5,24.00000,1.0,other disposables,disposables,Gilette,2019-08-01,1.49163,Aug,2019
737910,81661435.0,GILLETTE BL 2 PL R5,24.00000,1.0,other disposables,disposables,Gilette,2019-08-01,0.83983,Aug,2019
700786,13259374.0,GILLETTE 2 DISP x24,576.00000,0.04167,other disposables,disposables,Gilette,2019-08-01,0.9912,Aug,2019
